test_indices,y_test,y_pred,risk_scores
617,0.0,0.0,9.236654341118802e-09
2119,0.0,0.0,9.089494774411196e-09
1101,0.0,0.0,8.949689416421308e-09
2312,0.0,0.0,8.913971926297194e-09
3272,0.0,0.0,8.835090062785847e-09
1385,0.0,0.0,8.761521334093915e-09
4232,0.0,0.0,8.756701596257705e-09
5192,0.0,0.0,8.673638541479709e-09
2262,0.0,0.0,8.647808636750084e-09
2521,0.0,0.0,8.589588634659284e-09
3222,0.0,0.0,8.560105884972224e-09
4182,0.0,0.0,8.491658981710775e-09
5142,0.0,0.0,8.441404455643238e-09
3481,0.0,0.0,8.385628436697344e-09
309,0.0,0.0,8.375990146420628e-09
1065,0.0,0.0,8.325299847202583e-09
4441,0.0,0.0,8.208571451121246e-09
1990,0.0,0.0,8.20763053421789e-09
2498,0.0,0.0,8.203785128516876e-09
5401,0.0,0.0,8.024454822938904e-09
624,0.0,0.0,7.898634348876398e-09
5334,0.0,0.0,7.830006528776485e-09
3764,1.0,0.0,7.78281653014628e-09
3458,0.0,0.0,7.751932098711824e-09
4418,0.0,0.0,7.362705933096617e-09
573,0.0,0.0,7.349837430611964e-09
5161,0.0,0.0,7.283218673088304e-09
2447,0.0,0.0,7.1634879536487915e-09
4374,0.0,0.0,7.129199646398549e-09
5378,0.0,0.0,7.010262505633296e-09
1687,0.0,0.0,6.9566836964797236e-09
4201,0.0,0.0,6.818769106943108e-09
3407,0.0,0.0,6.7871828294987895e-09
873,0.0,0.0,6.534298943465414e-09
3414,0.0,0.0,6.502928774000135e-09
4367,0.0,0.0,6.445065602162155e-09
3241,0.0,0.0,6.387744614423403e-09
1063,0.0,0.0,6.183415861474811e-09
63,0.0,0.0,6.183391262748307e-09
5327,0.0,0.0,6.13459436779653e-09
2281,0.0,0.0,5.9853616071119994e-09
5337,0.0,0.0,5.971834294761443e-09
2454,0.0,0.0,5.9366789508601304e-09
4970,0.0,0.0,5.9361985156671405e-09
1639,0.0,0.0,5.893765537490407e-09
2804,1.0,0.0,5.8870491611962205e-09
1266,0.0,0.0,5.791358209186453e-09
1849,0.0,0.0,5.777804617701738e-09
954,0.0,0.0,5.703175577023955e-09
4010,0.0,0.0,5.567313663473551e-09
1202,0.0,0.0,5.241365868848742e-09
3050,0.0,0.0,5.220301657990951e-09
1037,1.0,0.0,5.171598466385527e-09
2514,0.0,0.0,5.084009983124161e-09
2090,0.0,0.0,4.897590638876387e-09
3474,0.0,0.0,4.8366755071420765e-09
4377,0.0,0.0,4.763714044764562e-09
1651,0.0,0.0,4.737978379741366e-09
4434,0.0,0.0,4.600791848751621e-09
547,0.0,0.0,4.471702916288953e-09
1779,0.0,0.0,4.466770601134574e-09
1977,0.0,0.0,4.457391683556201e-09
1770,0.0,0.0,4.39490035431073e-09
5394,0.0,0.0,4.3740288450882024e-09
1074,0.0,0.0,4.33605648756049e-09
1236,0.0,0.0,4.296831214707996e-09
5683,0.0,0.0,4.262646495436694e-09
511,0.0,0.0,4.2275111445043985e-09
4723,0.0,0.0,4.204505448035542e-09
272,0.0,0.0,4.1430584327121286e-09
3763,0.0,0.0,4.140609981794331e-09
2448,0.0,0.0,4.114306198277714e-09
2803,0.0,0.0,4.079712777482325e-09
2426,0.0,0.0,4.073552394042392e-09
1366,0.0,0.0,4.008127790026485e-09
1029,0.0,0.0,3.986526124017875e-09
1692,0.0,0.0,3.974780454875107e-09
3408,0.0,0.0,3.96911998839581e-09
1717,0.0,0.0,3.870468272473242e-09
3386,0.0,0.0,3.8624302945140505e-09
4368,0.0,0.0,3.832187482058817e-09
3417,0.0,0.0,3.8029294356614826e-09
1976,0.0,0.0,3.7417402281387675e-09
186,0.0,0.0,3.7302948642043106e-09
5328,0.0,0.0,3.702452684336725e-09
2255,0.0,0.0,3.687330886147199e-09
4346,0.0,0.0,3.6686886586442674e-09
5025,1.0,0.0,3.5217388886128153e-09
5306,0.0,0.0,3.4934820078921596e-09
1212,0.0,0.0,3.367297871965552e-09
3215,0.0,0.0,3.345325687060964e-09
2563,0.0,0.0,3.260669094467669e-09
2075,0.0,0.0,3.181476499449099e-09
1204,0.0,0.0,3.1749124829712183e-09
438,0.0,0.0,3.1103843210764043e-09
1377,0.0,0.0,3.055457986468476e-09
874,0.0,0.0,3.048046205451867e-09
3523,0.0,0.0,3.047141516043861e-09
4175,0.0,0.0,3.037699501181674e-09
2457,0.0,0.0,3.0333607915882074e-09
5144,0.0,0.0,3.005405961047395e-09
4184,0.0,0.0,2.9709473124685065e-09
3224,0.0,0.0,2.9354068748076393e-09
3035,0.0,0.0,2.9343244916159914e-09
1805,0.0,0.0,2.932933660204406e-09
2264,0.0,0.0,2.9010754859504865e-09
1138,0.0,0.0,2.888119968839055e-09
4483,0.0,0.0,2.8560635603121803e-09
70,1.0,0.0,2.777319791481361e-09
5135,0.0,0.0,2.761912153867415e-09
1538,0.0,0.0,2.7541087183068392e-09
3995,0.0,0.0,2.7103011459976076e-09
1484,0.0,0.0,2.7069761979705088e-09
5443,0.0,0.0,2.683873034913976e-09
1898,0.0,0.0,2.67265075250373e-09
1424,1.0,0.0,2.6084963907706433e-09
2921,0.0,0.0,2.5426629475256188e-09
4955,0.0,0.0,2.5069949285169124e-09
2634,0.0,0.0,2.4737291040451175e-09
1445,0.0,0.0,2.4666618044607373e-09
385,0.0,0.0,2.4391780487591257e-09
1790,0.0,0.0,2.4208881564861392e-09
44,0.0,0.0,2.3528923256561937e-09
3881,0.0,0.0,2.3339450648541127e-09
237,0.0,0.0,2.3306352119904187e-09
822,0.0,0.0,2.304635628036217e-09
182,0.0,0.0,2.292442205987159e-09
543,0.0,0.0,2.1988901912656693e-09
4065,1.0,0.0,2.184819172408123e-09
3594,0.0,0.0,2.1817290391911753e-09
4841,0.0,0.0,2.1319081527579006e-09
1152,0.0,0.0,2.07345395043063e-09
461,0.0,0.0,2.0729692032166286e-09
2011,0.0,0.0,2.062675560601874e-09
2298,0.0,0.0,2.0594170549002392e-09
2555,0.0,0.0,2.052706906364145e-09
3258,0.0,0.0,2.0246752583988253e-09
1436,0.0,0.0,2.0074923069987962e-09
1044,0.0,0.0,2.002974134494819e-09
4218,0.0,0.0,1.9902732193178803e-09
3515,0.0,0.0,1.9737477430034345e-09
2355,0.0,0.0,1.9709890976089043e-09
5178,0.0,0.0,1.9553921843256976e-09
5801,0.0,0.0,1.9547725069272656e-09
5403,0.0,0.0,1.954366713170699e-09
4554,0.0,0.0,1.9307635784171836e-09
1596,0.0,0.0,1.9115961044737806e-09
3315,0.0,0.0,1.9088274247119785e-09
4475,0.0,0.0,1.895310868648153e-09
2552,0.0,0.0,1.8601673722832553e-09
4275,0.0,0.0,1.8486668236963905e-09
3512,0.0,0.0,1.8403221992350358e-09
4443,0.0,0.0,1.8252003945436042e-09
5435,0.0,0.0,1.8205836911147229e-09
4472,0.0,0.0,1.8169075400744337e-09
1016,0.0,0.0,1.8146019533551801e-09
1244,0.0,0.0,1.808235834170513e-09
1469,0.0,0.0,1.8081155259980974e-09
292,0.0,0.0,1.8071328732732905e-09
5432,0.0,0.0,1.7935221623252741e-09
5235,0.0,0.0,1.7917067301382592e-09
1268,0.0,0.0,1.790559622017959e-09
5404,0.0,0.0,1.7712633748317258e-09
4444,0.0,0.0,1.7317445809664565e-09
5514,0.0,0.0,1.7179288303662103e-09
5291,0.0,0.0,1.712046501605595e-09
115,1.0,0.0,1.709547611388073e-09
2527,0.0,0.0,1.6832937813887783e-09
3484,0.0,0.0,1.6819840585590792e-09
3487,0.0,0.0,1.6773742353122112e-09
3483,0.0,0.0,1.672732891144261e-09
363,0.0,0.0,1.6720762334223924e-09
4447,0.0,0.0,1.6694834589323934e-09
1936,0.0,0.0,1.6590583949024814e-09
5407,0.0,0.0,1.6542288220218115e-09
651,0.0,0.0,1.6468710266047757e-09
990,0.0,0.0,1.625095045965243e-09
2524,0.0,0.0,1.6195242589200751e-09
4331,0.0,0.0,1.6157015374840327e-09
1888,0.0,0.0,1.5602639429593908e-09
1120,0.0,0.0,1.5358135528946352e-09
3371,0.0,0.0,1.5195039441645152e-09
2523,0.0,0.0,1.5022441226014515e-09
620,0.0,0.0,1.4999741601285994e-09
5126,0.0,0.0,1.486535048802969e-09
1025,0.0,0.0,1.4758175849950678e-09
42,1.0,0.0,1.4622631271210307e-09
2411,0.0,0.0,1.4206037566512313e-09
5641,0.0,0.0,1.4154356700555776e-09
4681,0.0,0.0,1.4121965519739626e-09
4166,0.0,0.0,1.4099012843217352e-09
3721,0.0,0.0,1.4090983354952826e-09
2761,0.0,0.0,1.406249554360875e-09
733,0.0,0.0,1.388475940437284e-09
3105,1.0,0.0,1.3574081674779305e-09
2940,0.0,0.0,1.3388094903662045e-09
3206,0.0,0.0,1.3385928200701246e-09
1363,0.0,0.0,1.3375334449005865e-09
3900,0.0,0.0,1.3321765826588105e-09
4860,0.0,0.0,1.3242799426341383e-09
5820,0.0,0.0,1.3183472397629247e-09
716,0.0,0.0,1.3155275533657604e-09
1616,0.0,0.0,1.2704223210203188e-09
2246,0.0,0.0,1.269239525069068e-09
2482,0.0,0.0,1.2213997170274658e-09
3442,0.0,0.0,1.209323929314173e-09
1506,0.0,0.0,1.205108316558221e-09
4402,0.0,0.0,1.1982932249485603e-09
5362,0.0,0.0,1.1883525075981553e-09
1760,0.0,0.0,1.1321690055723726e-09
5195,0.0,0.0,1.1254266104825903e-09
1348,0.0,0.0,1.1217814811453097e-09
4235,0.0,0.0,1.1169577535286581e-09
3275,0.0,0.0,1.1079900501177908e-09
5601,0.0,0.0,1.1055962385663647e-09
2315,0.0,0.0,1.0989737118818334e-09
1824,0.0,0.0,1.0445898907384077e-09
1604,0.0,0.0,1.0396608546987465e-09
4641,0.0,0.0,1.0320486240183982e-09
2288,0.0,0.0,1.026920097506891e-09
99,0.0,0.0,1.0183955544737345e-09
3248,0.0,0.0,1.005495285146162e-09
61,0.0,0.0,9.96480048121695e-10
4208,0.0,0.0,9.848632557785707e-10
5168,0.0,0.0,9.650935919144006e-10
3681,0.0,0.0,9.637658699745118e-10
5177,0.0,0.0,9.538552708753185e-10
1818,0.0,0.0,9.487294480708036e-10
4217,0.0,0.0,9.371287809815129e-10
2248,1.0,0.0,9.323550251958294e-10
1190,0.0,0.0,9.3067020278614e-10
3257,0.0,0.0,9.216967301276139e-10
212,0.0,0.0,9.18178910096419e-10
2297,0.0,0.0,9.065776314442214e-10
2721,0.0,0.0,9.003963724971009e-10
1109,0.0,0.0,8.866711993573417e-10
1462,0.0,0.0,8.644172416003694e-10
2145,1.0,0.0,8.452419116622927e-10
443,0.0,0.0,8.272162928671494e-10
3208,1.0,0.0,8.101507006684251e-10
2649,0.0,0.0,7.715081619637733e-10
2870,0.0,0.0,7.540255818821014e-10
4948,0.0,0.0,7.246840440242025e-10
387,0.0,0.0,7.233282757728575e-10
3830,0.0,0.0,7.126342368617231e-10
5102,0.0,0.0,7.065318807828217e-10
4168,1.0,0.0,7.039797585001329e-10
3609,0.0,0.0,6.94149157484002e-10
4790,0.0,0.0,6.745560965142289e-10
1501,0.0,0.0,6.709637540770886e-10
2474,0.0,0.0,6.669365039244906e-10
3988,0.0,0.0,6.524124154943952e-10
5298,0.0,0.0,6.47121211571982e-10
5750,0.0,0.0,6.41222173273568e-10
4569,0.0,0.0,6.25057063566401e-10
4338,0.0,0.0,6.207064642628502e-10
4142,0.0,0.0,6.19112193319042e-10
3434,0.0,0.0,6.147690453421936e-10
5128,1.0,0.0,6.1280244878092e-10
3378,0.0,0.0,5.945466319346136e-10
3028,0.0,0.0,5.871754326778597e-10
203,0.0,0.0,5.849722479059043e-10
248,0.0,0.0,5.80871699327386e-10
2655,0.0,0.0,5.7494713490206e-10
418,0.0,0.0,5.739372082183096e-10
3615,0.0,0.0,5.72371165745082e-10
4575,0.0,0.0,5.706726124373396e-10
5535,0.0,0.0,5.698164853576866e-10
2418,0.0,0.0,5.689441616315344e-10
4394,0.0,0.0,5.678513323983529e-10
1382,0.0,0.0,5.656461187701364e-10
5529,0.0,0.0,5.631935975918702e-10
167,1.0,0.0,5.624353570820302e-10
1118,0.0,0.0,5.40444869236692e-10
2068,0.0,0.0,5.283793377666554e-10
5354,0.0,0.0,5.252793442944246e-10
3182,0.0,0.0,5.098918425079493e-10
1822,0.0,0.0,4.9603348142964e-10
889,0.0,0.0,4.832640329378146e-10
305,0.0,0.0,4.796155321977079e-10
2718,1.0,0.0,4.78506737229249e-10
3678,1.0,0.0,4.597625864778227e-10
1388,0.0,0.0,4.539721810365685e-10
1670,1.0,0.0,4.535017737652715e-10
5018,1.0,0.0,4.4573564045614546e-10
4638,1.0,0.0,4.419083613522233e-10
2534,0.0,0.0,4.3970798829984757e-10
3494,0.0,0.0,4.3970695854953614e-10
5604,0.0,0.0,4.3940880401689655e-10
4454,0.0,0.0,4.390902208708194e-10
5414,0.0,0.0,4.3857710668222137e-10
4644,0.0,0.0,4.2752019858833114e-10
5598,1.0,0.0,4.2489376281275536e-10
124,0.0,0.0,4.205609089611239e-10
2720,0.0,0.0,4.203551093887137e-10
636,0.0,0.0,4.199182781192463e-10
3680,0.0,0.0,4.1799413942611957e-10
2222,0.0,0.0,4.1749088936613797e-10
3684,0.0,0.0,4.159494605476997e-10
4640,0.0,0.0,4.156735940219212e-10
5600,0.0,0.0,4.133976877774277e-10
1722,0.0,0.0,4.1268995585502253e-10
262,0.0,0.0,4.114486348761125e-10
2820,0.0,0.0,4.098937952057893e-10
5,0.0,0.0,4.0975847425108414e-10
39,0.0,0.0,4.0600268886198837e-10
2724,0.0,0.0,4.0466958160032576e-10
144,0.0,0.0,3.969405511814511e-10
4058,1.0,0.0,3.962626583622e-10
4979,0.0,0.0,3.914574403788229e-10
5647,1.0,0.0,3.906010192811183e-10
3780,0.0,0.0,3.878061881307327e-10
5605,0.0,0.0,3.831500007114408e-10
4687,1.0,0.0,3.82820858483097e-10
2065,0.0,0.0,3.8089453499109065e-10
1280,0.0,0.0,3.7546279853397123e-10
3727,1.0,0.0,3.7509585026935694e-10
4019,0.0,0.0,3.7232517316746925e-10
225,0.0,0.0,3.694687711905744e-10
3025,0.0,0.0,3.694111595070413e-10
2767,1.0,0.0,3.6739222782689e-10
4740,0.0,0.0,3.67148114723565e-10
4645,0.0,0.0,3.6441829864248944e-10
3985,0.0,0.0,3.586146404191823e-10
3059,0.0,0.0,3.5404410411621726e-10
3098,1.0,0.0,3.5241760108189855e-10
4945,0.0,0.0,3.484641337324232e-10
5700,0.0,0.0,3.47342412633202e-10
3685,0.0,0.0,3.4662474495201425e-10
2099,0.0,0.0,3.3652206669458163e-10
1151,0.0,0.0,3.338875680685889e-10
2725,0.0,0.0,3.2971063564859555e-10
1803,0.0,0.0,3.292143521241747e-10
1174,0.0,0.0,3.1787337224849086e-10
1511,0.0,0.0,3.175523592196947e-10
767,0.0,0.0,3.1570815177745466e-10
2138,1.0,0.0,3.1390090357555354e-10
2706,0.0,0.0,2.998027859636075e-10
872,0.0,0.0,2.894660254028414e-10
3666,0.0,0.0,2.879540447697629e-10
5824,1.0,0.0,2.8675976133777105e-10
2193,0.0,0.0,2.848825413673196e-10
4864,1.0,0.0,2.80910530819423e-10
931,0.0,0.0,2.768632814988194e-10
4626,0.0,0.0,2.768497136048433e-10
3904,1.0,0.0,2.748990098246665e-10
5179,0.0,0.0,2.738253524431923e-10
2944,1.0,0.0,2.693740742376032e-10
4219,0.0,0.0,2.692275996224005e-10
5586,0.0,0.0,2.6641368584329956e-10
3259,0.0,0.0,2.6453636003705337e-10
2299,0.0,0.0,2.598653512339762e-10
3153,0.0,0.0,2.5817859679598833e-10
1071,0.0,0.0,2.5331426705121684e-10
2347,0.0,0.0,2.517349780472091e-10
1515,0.0,0.0,2.431121285374151e-10
3307,0.0,0.0,2.4251361611863336e-10
1586,0.0,0.0,2.3966752692681187e-10
1199,1.0,0.0,2.3555383121586883e-10
4113,0.0,0.0,2.3474106659288443e-10
4267,0.0,0.0,2.339881162022964e-10
5740,0.0,0.0,2.2746013577191729e-10
5227,0.0,0.0,2.2585557451532088e-10
4780,0.0,0.0,2.2496182099132192e-10
3820,0.0,0.0,2.2256400547052224e-10
2860,0.0,0.0,2.2014207647687713e-10
80,0.0,0.0,2.1788204986595007e-10
5073,0.0,0.0,2.1386230283760872e-10
1273,0.0,0.0,2.1325734902729795e-10
303,0.0,0.0,2.0874216460238914e-10
2549,0.0,0.0,2.0800794760054876e-10
4319,0.0,0.0,2.0800673361094336e-10
3359,0.0,0.0,2.074998838826743e-10
2399,0.0,0.0,2.0680188594387687e-10
5279,0.0,0.0,2.0591203717341955e-10
817,0.0,0.0,2.0569323211954946e-10
3509,0.0,0.0,2.0152228372565931e-10
4469,0.0,0.0,1.9488620827481093e-10
2591,0.0,0.0,1.9308587978472684e-10
3551,0.0,0.0,1.9063498987534509e-10
5429,0.0,0.0,1.8849904008608713e-10
4511,0.0,0.0,1.8794390997011375e-10
5471,0.0,0.0,1.8510250030403275e-10
335,0.0,0.0,1.8454993204173497e-10
232,0.0,0.0,1.6513700575097485e-10
499,0.0,0.0,1.6461244028913413e-10
1282,0.0,0.0,1.613409701401185e-10
5725,1.0,0.0,1.4851526796034553e-10
1939,0.0,0.0,1.4319397245218122e-10
1106,0.0,0.0,1.4081506642766886e-10
4765,1.0,0.0,1.4035182498929323e-10
3805,1.0,0.0,1.3228542835388427e-10
5803,0.0,0.0,1.2784408946917438e-10
4843,0.0,0.0,1.25762886528155e-10
1702,0.0,0.0,1.2496695077031535e-10
1148,1.0,0.0,1.249381593190351e-10
2845,1.0,0.0,1.2472775655472233e-10
1823,0.0,0.0,1.2442341826927106e-10
3883,0.0,0.0,1.2353325199596522e-10
2923,0.0,0.0,1.2127474654309608e-10
2061,0.0,0.0,1.20868046787488e-10
3021,0.0,0.0,1.1958858894684869e-10
3981,0.0,0.0,1.183417843036032e-10
4941,0.0,0.0,1.1713034715708805e-10
1066,0.0,0.0,1.1335747199712798e-10
1458,0.0,0.0,1.1096538050701944e-10
5793,0.0,0.0,1.043171988503031e-10
4833,0.0,0.0,1.023427807604281e-10
5594,0.0,0.0,1.0134822183635463e-10
4634,0.0,0.0,1.0100104251843964e-10
3674,0.0,0.0,1.0065465335075905e-10
3873,0.0,0.0,1.0041890118235827e-10
2714,0.0,0.0,1.0030824859204094e-10
584,0.0,0.0,9.899631371276938e-11
1165,0.0,0.0,9.862330949846838e-11
2913,0.0,0.0,9.854982017030699e-11
5318,0.0,0.0,9.245729728866135e-11
4358,0.0,0.0,9.074188138232888e-11
2420,0.0,0.0,9.0522308755696e-11
3398,0.0,0.0,8.893232327120156e-11
2438,0.0,0.0,8.703901904746335e-11
5615,0.0,0.0,8.634858741581348e-11
4655,0.0,0.0,8.100634737671545e-11
410,0.0,0.0,8.03203160350502e-11
409,0.0,0.0,8.03132734232684e-11
2203,0.0,0.0,7.885621738525304e-11
213,0.0,0.0,7.69173414558396e-11
3695,0.0,0.0,7.599535322891709e-11
3163,0.0,0.0,7.539428069766344e-11
1526,0.0,0.0,7.513235344677092e-11
3380,0.0,0.0,7.407737684947165e-11
2682,0.0,0.0,7.393592508056205e-11
4123,0.0,0.0,7.214660989663762e-11
5281,0.0,0.0,7.138524520605343e-11
2735,0.0,0.0,7.127478519803939e-11
563,0.0,0.0,7.113416522478872e-11
82,0.0,0.0,7.065684972476124e-11
5083,0.0,0.0,6.95313461050776e-11
4321,0.0,0.0,6.88861628557607e-11
5847,0.0,0.0,6.693380470449049e-11
1339,0.0,0.0,6.683396731171919e-11
2002,0.0,0.0,6.670270841712524e-11
3361,0.0,0.0,6.660573976022248e-11
5002,0.0,0.0,6.599442771723675e-11
4887,0.0,0.0,6.56691776847091e-11
5616,0.0,0.0,6.535712027457424e-11
4656,0.0,0.0,6.520248134125133e-11
3696,0.0,0.0,6.508481101091505e-11
2736,0.0,0.0,6.50073071785464e-11
2401,0.0,0.0,6.47777633502813e-11
615,0.0,0.0,6.472351166358907e-11
3927,0.0,0.0,6.44708425114868e-11
3642,0.0,0.0,6.427521701769515e-11
5446,1.0,0.0,6.400891083905081e-11
1550,0.0,0.0,6.379613082206732e-11
2967,0.0,0.0,6.333821613544592e-11
4340,0.0,0.0,6.193412202896199e-11
4042,0.0,0.0,6.18203926358055e-11
599,0.0,0.0,6.015856659484525e-11
4486,1.0,0.0,5.995909322063142e-11
2697,0.0,0.0,5.98946184709666e-11
5157,0.0,0.0,5.928490665520467e-11
3082,0.0,0.0,5.812933178344535e-11
4197,0.0,0.0,5.7896179818764276e-11
3237,0.0,0.0,5.666142496052036e-11
2882,0.0,0.0,5.663877033974091e-11
4602,0.0,0.0,5.6221431134985516e-11
3657,0.0,0.0,5.616937422874429e-11
3526,1.0,0.0,5.59885108814245e-11
458,0.0,0.0,5.59203588343472e-11
2277,0.0,0.0,5.548977883721258e-11
3842,0.0,0.0,5.486501928922185e-11
2122,0.0,0.0,5.4623428336513497e-11
793,0.0,0.0,5.390423496242027e-11
1881,0.0,0.0,5.380817047961522e-11
4802,0.0,0.0,5.31506334241284e-11
4617,0.0,0.0,5.2729670222981196e-11
5300,0.0,0.0,5.222755459155318e-11
2566,1.0,0.0,5.212676355398264e-11
5762,0.0,0.0,5.151016610253412e-11
582,0.0,0.0,5.1383307512291355e-11
1774,0.0,0.0,5.1040253957712424e-11
5464,0.0,0.0,5.033966004879877e-11
1740,0.0,0.0,5.0303337829187544e-11
81,0.0,0.0,5.009312448380332e-11
4504,0.0,0.0,5.0085408451143114e-11
3544,0.0,0.0,4.986466295540995e-11
2584,0.0,0.0,4.9696055539752996e-11
5577,0.0,0.0,4.9548012556414564e-11
5562,0.0,0.0,4.9527432401227316e-11
2223,0.0,0.0,4.943820716779941e-11
5090,0.0,0.0,4.8284583139598157e-11
3183,0.0,0.0,4.789698278255972e-11
4130,0.0,0.0,4.779395599712911e-11
3170,0.0,0.0,4.709122314171561e-11
4143,0.0,0.0,4.646834845784273e-11
2210,0.0,0.0,4.6402097208689964e-11
5103,0.0,0.0,4.56994735450954e-11
884,0.0,0.0,4.364359711880605e-11
1595,0.0,0.0,4.361939415451056e-11
2225,0.0,0.0,4.2300297294500133e-11
1361,0.0,0.0,4.2082631715956155e-11
3185,0.0,0.0,4.1893385729990515e-11
568,0.0,0.0,4.1648451549335146e-11
4145,0.0,0.0,4.148667761870758e-11
5105,0.0,0.0,4.082876524666484e-11
2271,0.0,0.0,3.879373797591078e-11
735,0.0,0.0,3.819795710885081e-11
2934,0.0,0.0,3.768407454949274e-11
3231,0.0,0.0,3.685532910869588e-11
1679,0.0,0.0,3.6727144264592135e-11
1833,0.0,0.0,3.5879526664549254e-11
1579,0.0,0.0,3.537849540569975e-11
4191,0.0,0.0,3.503816191721378e-11
2032,0.0,0.0,3.458137509941342e-11
3894,0.0,0.0,3.397206353792912e-11
5151,0.0,0.0,3.334775829190335e-11
2366,0.0,0.0,3.1108135577696935e-11
4854,0.0,0.0,3.064966517600412e-11
3326,0.0,0.0,2.935446448617041e-11
5814,0.0,0.0,2.781913956099545e-11
4286,0.0,0.0,2.773776838558138e-11
5246,0.0,0.0,2.626926807546869e-11
3346,0.0,0.0,2.5839292492482722e-11
2006,0.0,0.0,2.5820595332395158e-11
4306,0.0,0.0,2.5777878430288482e-11
2386,0.0,0.0,2.5702202942689193e-11
193,0.0,0.0,2.5618094939100184e-11
5266,0.0,0.0,2.553826117902477e-11
571,0.0,0.0,2.3528790338029685e-11
2018,0.0,0.0,2.351008530438353e-11
1558,0.0,0.0,2.2246924402635174e-11
1761,0.0,0.0,2.1755512250685907e-11
978,0.0,0.0,2.155313300657812e-11
334,0.0,0.0,2.111296879507411e-11
1192,0.0,0.0,2.066847974527212e-11
5149,0.0,0.0,2.0651485215169057e-11
1274,0.0,0.0,2.0424401756367034e-11
1625,0.0,0.0,2.0320336210140705e-11
235,0.0,0.0,2.0227339798547397e-11
4189,0.0,0.0,2.0133119722738643e-11
5476,0.0,0.0,2.009455066504611e-11
3229,0.0,0.0,1.9647935672322658e-11
2269,0.0,0.0,1.91864458540049e-11
5390,0.0,0.0,1.9151858321749738e-11
2835,0.0,0.0,1.8984796005156745e-11
4430,0.0,0.0,1.8858762768147246e-11
4516,0.0,0.0,1.8831009930195585e-11
3470,0.0,0.0,1.8576799739359945e-11
2510,0.0,0.0,1.8287798491709842e-11
2446,1.0,0.0,1.800481531656877e-11
1875,0.0,0.0,1.8001594712760055e-11
14,0.0,0.0,1.7645889594989018e-11
3556,0.0,0.0,1.7641618478091615e-11
528,0.0,0.0,1.702938396090382e-11
2596,0.0,0.0,1.65025935288464e-11
3406,1.0,0.0,1.5836624958532858e-11
3795,0.0,0.0,1.5523435496132114e-11
5200,1.0,0.0,1.468431744028725e-11
1737,0.0,0.0,1.4595199767821412e-11
2808,0.0,0.0,1.4333718068189254e-11
127,0.0,0.0,1.4223767479935198e-11
4240,1.0,0.0,1.4176715165335144e-11
2968,0.0,0.0,1.4115846151265682e-11
2519,0.0,0.0,1.3999895607938227e-11
4366,1.0,0.0,1.3931024269790232e-11
1314,0.0,0.0,1.3784493055528011e-11
3479,0.0,0.0,1.3770270677991694e-11
3280,1.0,0.0,1.368716728974594e-11
4439,0.0,0.0,1.3573290964945988e-11
3768,0.0,0.0,1.3512780213704972e-11
5399,0.0,0.0,1.3476574891822462e-11
245,0.0,0.0,1.341904134520428e-11
2320,1.0,0.0,1.3223014610425003e-11
2026,0.0,0.0,1.3196351522542417e-11
5165,0.0,0.0,1.2935867198450369e-11
3928,0.0,0.0,1.2913989202932935e-11
1741,0.0,0.0,1.288265644756864e-11
1937,0.0,0.0,1.28097142752276e-11
4728,0.0,0.0,1.2745251517165681e-11
4205,0.0,0.0,1.2691613329402296e-11
4755,0.0,0.0,1.2683086753479112e-11
3245,0.0,0.0,1.2470621044493042e-11
2285,0.0,0.0,1.2268977138502268e-11
5326,1.0,0.0,1.226207738879442e-11
5688,0.0,0.0,1.2014613297746291e-11
4888,0.0,0.0,1.1835365294037047e-11
154,0.0,0.0,1.1486819186105159e-11
5848,0.0,0.0,1.0865361086551143e-11
5715,0.0,0.0,1.0367799738971807e-11
146,0.0,0.0,1.0087684209639688e-11
2896,0.0,0.0,9.8963146878628e-12
1207,0.0,0.0,9.882453435393302e-12
3856,0.0,0.0,9.749306851156983e-12
132,0.0,0.0,9.715284602196993e-12
4816,0.0,0.0,9.610849633873948e-12
5776,0.0,0.0,9.479027925110756e-12
1232,0.0,0.0,9.467097757342536e-12
141,0.0,0.0,9.345602328482266e-12
2827,0.0,0.0,9.28290524701852e-12
244,0.0,0.0,9.254062821382047e-12
3787,0.0,0.0,9.08689952830811e-12
4747,0.0,0.0,8.89616493599758e-12
151,0.0,0.0,8.738156363857328e-12
5707,0.0,0.0,8.706374835142307e-12
957,0.0,0.0,8.582611490557397e-12
5640,0.0,0.0,8.551727295293031e-12
4680,0.0,0.0,8.547091826685714e-12
3720,0.0,0.0,8.539988863709495e-12
2760,0.0,0.0,8.532879925580438e-12
1040,0.0,0.0,8.330918689791287e-12
1275,0.0,0.0,8.232469017041306e-12
2433,0.0,0.0,8.13462504339027e-12
3003,0.0,0.0,7.758310885262247e-12
3963,0.0,0.0,7.722545690531518e-12
4923,0.0,0.0,7.690854113305756e-12
1390,0.0,0.0,7.688614706896817e-12
5883,0.0,0.0,7.66285740451171e-12
4967,0.0,0.0,7.65323745204096e-12
2506,0.0,0.0,7.53287102092283e-12
4007,0.0,0.0,7.478770696563156e-12
3466,0.0,0.0,7.463092102388612e-12
1728,0.0,0.0,7.414080004344023e-12
4426,0.0,0.0,7.383875934715038e-12
5386,0.0,0.0,7.323752953063187e-12
3047,0.0,0.0,7.307997609467928e-12
2087,0.0,0.0,7.142335460134506e-12
